2014-10-30,1,"Pre-main-sequence isochrones -- III. The Cluster Collaboration isochrone server We present an isochrone server for semi-empirical pre-main-sequence model isochrones in the following systems: Johnson-Cousins, Sloan Digital Sky Survey, Two-Micron All-Sky Survey, Isaac Newton Telescope (INT) Wide-Field Camera, and INT Photometric H$\alpha$ Survey (IPHAS)/UV-Excess Survey (UVEX). The server can be accessed via the Cluster Collaboration webpage {http://www.astro.ex.ac.uk/people/timn/isochrones/}. To achieve this we have used the observed colours of member stars in young clusters with well-established age, distance and reddening to create fiducial loci in the colour-magnitude diagram. These empirical sequences have been used to quantify the discrepancy between the models and data arising from uncertainties in both the interior and atmospheric models, resulting in tables of semi-empirical bolometric corrections (BCs) in the various photometric systems. The model isochrones made available through the server are based on existing stellar interior models coupled with our newly derived semi-empirical BCs. As part of this analysis we also present new cluster parameters for both the Pleiades and Praesepe, yielding ages of $135^{+20}_{-11}$ and $665^{+14}_{-7}\,\rm{Myr}$ as well as distances of $132 \pm 2$ and $184 \pm 2\,\rm{pc}$ respectively (statistical uncertainty only)."
2015-09-01,1,"A uvbyCaHbeta CCD Analysis of the Open Cluster Standard, NGC 752 Precision uvbyCaHbeta photometry of the nearby old open cluster, NGC 752, is presented. The mosaic of CCD fields covers an area ~42' on a side with internal precision at the 0.005 to 0.010 mag level for the majority of stars down to V~15. The CCD photometry is tied to the standard system using an extensive set of published photoelectric observations adopted as secondary standards within the cluster. Multicolor indices are used to eliminate as nonmembers a large fraction of the low probability proper-motion members near the faint end of the main sequence, while identifying 24 potential dwarf members between V=15.0 and 16.5, eight of which have been noted before from Vilnius photometry. From 68 highly probable F dwarf members, we derive a reddening estimate of E(b-y)= 0.025 +/- 0.003 (E(B-V) = 0.034 +/- 0.004), where the error includes the internal photometric uncertainty and the systematic error arising from the choice of the standard (b-y), Hbeta relation. With reddening fixed, [Fe/H] is derived from the F dwarf members using both m_1 and hk, leading to [Fe/H] = -0.071 +/-0.014 (sem) and -0.017 +/- 0.008 (sem), respectively. Taking the internal precision and possible systematics in the standard relations into account, [Fe/H] for NGC 752 becomes -0.03 +/-0.02. With the reddening and metallicity defined, we use the Victoria-Regina isochrones on the Stromgren system and find an excellent match for (m-M) = 8.30 +/- 0.05 and an age of 1.45 +/- 0.05 Gyr at the appropriate metallicity."
2015-09-15,1,"The Arches Cluster: Extended Structure and Tidal Radius At a projected distance of ~26 pc from Sgr A*, the Arches cluster provides insight to star formation in the extreme Galactic Center (GC) environment. Despite its importance, many key properties such as the cluster's internal structure and orbital history are not well known. We present an astrometric and photometric study of the outer region of the Arches cluster (R > 6.25"") using HST WFC3IR. Using proper motions we calculate membership probabilities for stars down to F153M = 20 mag (~2.5 M_sun) over a 120"" x 120"" field of view, an area 144 times larger than previous astrometric studies of the cluster. We construct the radial profile of the Arches to a radius of 75"" (~3 pc at 8 kpc), which can be well described by a single power law. From this profile we place a 3-sigma lower limit of 2.8 pc on the observed tidal radius, which is larger than the predicted tidal radius (1 - 2.5 pc). Evidence of mass segregation is observed throughout the cluster and no tidal tail structures are apparent along the orbital path. The absence of breaks in the profile suggests that the Arches has not likely experienced its closest approach to the GC between ~0.2 - 1 Myr ago. If accurate, this constraint indicates that the cluster is on a prograde orbit and is located front of the sky plane that intersects Sgr A*. However, further simulations of clusters in the GC potential are required to interpret the observed profile with more confidence."
2015-10-14,1,"Implications for the Formation of Blue Straggler Stars from HST Ultraviolet Observations of NGC 188 We present results of a Hubble Space Telescope far-ultraviolet (FUV) survey searching for white dwarf (WD) companions to blue straggler stars (BSSs) in open cluster NGC 188. The majority of NGC 188 BSSs (15 of 21) are single-lined binaries with properties suggestive of mass-transfer formation via Roche lobe overflow, specifically through an asymptotic giant branch star transferring mass to a main sequence secondary, yielding a BSS binary with a WD companion. In NGC 188, a BSS formed by this mechanism within the past 400 Myr will have a WD companion hot and luminous enough to be directly detected as a FUV photometric excess with HST. Comparing expected BSS FUV emission to observed photometry reveals four BSSs with WD companions above 12,000 K (younger than 250 Myr) and three WD companions with temperatures between 11,000-12,000 K. These BSS+WD binaries all formed through recent mass transfer. The location of the young BSSs in an optical color-magnitude diagram (CMD) indicates that distance from the zero-age main sequence does not necessarily correlate with BSS age. There is no clear CMD separation between mass transfer-formed BSSs and those likely formed through other mechanisms, such as collisions. The seven detected WD companions place a lower limit on the mass-transfer formation frequency of 33%. We consider other possible formation mechanisms by comparing properties of the BSS population to theoretical predictions. We conclude that 14 BSS binaries likely formed from mass transfer, resulting in an inferred mass-transfer formation frequency of approximately 67%."
2015-10-21,1,"Detailed Chemical Abundances in NGC 5824: Another Metal-Poor Globular Cluster with Internal Heavy Element Abundance Variations We present radial velocities, stellar parameters, and detailed abundances of 39 elements derived from high-resolution spectroscopic observations of red giant stars in the luminous, metal-poor globular cluster NGC 5824. We observe 26 stars in NGC 5824 using the Michigan/Magellan Fiber System (M2FS) and two stars using the Magellan Inamori Kyocera Echelle (MIKE) spectrograph. We derive a mean metallicity of [Fe/H]=-1.94+/-0.02 (statistical) +/-0.10 (systematic). The metallicity dispersion of this sample of stars, 0.08 dex, is in agreement with previous work and does not exceed the expected observational errors. Previous work suggested an internal metallicity spread only when fainter samples of stars were considered, so we cannot exclude the possibility of an intrinsic metallicity dispersion in NGC 5824. The M2FS spectra reveal a large internal dispersion in [Mg/Fe], 0.28 dex, which is found in a few other luminous, metal-poor clusters. [Mg/Fe] is correlated with [O/Fe] and anti-correlated with [Na/Fe] and [Al/Fe]. There is no evidence for internal dispersion among the other alpha- or Fe-group abundance ratios. Twenty-five of the 26 stars exhibit a n-capture enrichment pattern dominated by r-process nucleosynthesis ([Eu/Fe]=+0.11+/-0.12; [Ba/Eu]=-0.66+/-0.05). Only one star shows evidence of substantial s-process enhancement ([Ba/Fe]=+0.56+/-0.12; [Ba/Eu]=+0.38+/-0.14), but this star does not exhibit other characteristics associated with s-process enhancement via mass-transfer from a binary companion. The Pb and other heavy elements produced by the s-process suggest a timescale of no more than a few hundred Myr for star formation and chemical enrichment, like the complex globular clusters M2, M22, and NGC 5286."
2015-10-22,1,"The chemical homogeneity of open clusters Determining the level of chemical homogeneity in open clusters is of fundamental importance in the study of the evolution of star-forming clouds and that of the Galactic disk. Yet limiting the initial abundance spread in clusters has been hampered by difficulties in obtaining consistent spectroscopic abundances for different stellar types. Without reference to any specific model of stellar photospheres, a model for a homogeneous cluster is that it forms a one-dimensional sequence, with any differences between members due to variations in stellar mass and observational uncertainties. I present a novel method for investigating the abundance spread in open clusters that tests this one-dimensional hypothesis at the level of observed stellar spectra, rather than constraining homogeneity using derived abundances as traditionally done. Using high-resolution APOGEE spectra for 49 giants in M67, NGC 6819, and NGC 2420 I demonstrate that these spectra form one-dimensional sequences for each cluster. With detailed forward modeling of the spectra and Approximate Bayesian Computation, I derive strong limits on the initial abundance spread of 15 elements: <0.01 (0.02) dex for C and Fe, <~0.015 (0.03) dex for N, O, Mg, Si, and Ni, <~0.02 (0.03) dex for Al, Ca, and Mn, and <~0.03 (0.05) dex for Na, S, K, Ti, and V (at 68% and 95% confidence, respectively). The strong limits on C and O imply that no pollution by massive core-collapse supernovae occurred during star formation in open clusters, which, thus, need to form within <~6 Myr. Further development of this and related techniques will bring the power of differential abundances to stars other than solar twins in large spectroscopic surveys and will help unravel the history of star formation and chemical enrichment in the Milky Way through chemical tagging."
2015-10-27,1,"Properties of the open cluster Tombaugh 1 from high resolution spectroscopy and uvbyCaH$\beta$ photometry Open clusters can be the key to deepen our knowledge on various issues involving the structure and evolution of the Galactic disk and details of stellar evolution because a cluster's properties are applicable to all its members. However the number of open clusters with detailed analysis from high resolution spectroscopy and/or precision photometry imposes severe limitation on studies of these objects. To expand the number of open clusters with well-defined chemical abundances and fundamental parameters, we investigate the poorly studied, anticenter open cluster Tombaugh 1. Using precision uvbyCaH$\beta$ photometry and high resolution spectroscopy, we derive the cluster's properties and, for the first time, present detailed abundance analysis of 10 potential cluster stars. Using radial position from the cluster center and multiple color indices, we have isolated a sample of unevolved probable, single-star members of Tombaugh 1. The weighted photometric metallicity from $m_1$ and $hk$ is [Fe/H] = -0.10 $\pm$ 0.02, while a match to the Victoria-Regina Str\""{o}mgren isochrones leads to an age of 0.95 $\pm$ 0.10 Gyr and an apparent modulus of $(m-M)$ = 13.10 $\pm$ 0.10. Radial velocities identify 6 giants as probable cluster members and the elemental abundances of Fe, Na, Mg, Al, Si, Ca, Ti, Cr, Ni, Y,Ba, Ce, and Nd have been derived for both the cluster and the field stars. Tombaugh 1 appears to be a typical inner thin disk, intermediate-age open cluster of slightly subsolar metallicity, located just beyond the solar circle, with solar elemental abundance ratios except for the heavy s-process elements, which are a factor of two above solar. Its metallicity is consistent with a steep metallicity gradient in the galactocentric region between 9.5 and 12 kpc. Our study also shows that Cepheid XZ CMa is not a member of Tombaugh 1, and reveals that this Cepheid presents signs of barium enrichment."
2015-11,1,"A color-period diagram for the open cluster M 48 (NGC 2548), and its rotational age Rotation periods are increasingly being used to derive ages for cool single field stars. Such ages are based on an empirical understanding of how cool stars spin down, acquired by constructing color-period diagrams (CPDs) for a series of open clusters. Our main aims here are to construct a CPD for M 48, to compare this with other clusters of similar age to check for consistency, and to derive a rotational age for M 48 using gyrochronology. We monitored M 48 photometrically for over 2 months with AIP's STELLA I 1.2 m telescope and the WiFSIP 4K imager in Tenerife. Light curves with 3 mmag precision for bright (V~14 mag) stars were produced and then analysed to provide rotation periods. A cluster CPD has then been constructed. We report 62 rotation periods for cool stars in M 48. The CPD displays a clear slow/I-sequence of rotating stars, similar to those seen in the 625 Myr-old Hyades and 590 Myr-old Praesepe clusters, and below both, confirming that M 48 is younger. A similar comparison with the 250 Myr-old M 34 cluster shows that M 48 is older and does not possess any fast/C-sequence G or early K stars like those in M 34, although relatively fast rotators do seem to be present among the late-K and M stars. A more detailed comparison of the CPD with rotational evolution models shows that the cluster stars have a mean age of 450 Myr, and its (rotating) stars can be individually dated to +-117 Myr (26%). Much of this uncertainty stems from intrinsic astrophysical spread in initial periods, and almost all stars are consistent with a single age of 450 Myr. The gyro-age of M 48 as a whole is 450+-50 Myr, in agreement with the previously determined isochrone age of 400+-100 Myr."
2014-12-10,1,"The Open Cluster Chemical Abundances from Spanish Observatories survey (OCCASO) We present the motivation, design and current status of the Open Cluster Chemical Abundances from Spanish Observatories survey (OCCASO). Using the high resolution spectroscopic facilities available at Spanish observatories, OCCASO will derive chemical abundances in a sample of 20 to 25 open clusters older than 0.5 Gyr. This sample will be used to study in detail the formation and evolution of the Galactic disc using open clusters as tracers."
2016-09-27,1,"Learning about stars from their colors We pose the question of how much information on the atmospheric parameters of late-type stars can be retrieved purely from photometric information using standard photometric systems. We carried out numerical experiments using stellar fluxes from model atmospheres, injecting random noise before analyzing them. We examined the presence of degeneracies among atmospheric parameters, and evaluated how well the parameters are extracted depending on the number and wavelength span of the photometric filters available, from the UV GALEX to the mid-IR WISE passbands. We also considered spectrophotometry from the Gaia mission. We find that stellar effective temperatures can be determined accurately ($\sigma \sim$ 0.01 dex or about 150 K) when reddening is negligible or known, based merely on optical photometry, and the accuracy can be improved twofold by including IR data. On the other hand, stellar metallicities and surface gravities are fairly unconstrained from optical or IR photometryy. However, our ability to retrieve these parameters can improve twofold by adding UV photometry. When reddening is considered a free parameter, assuming it can be modeled perfectly, our experiments suggest that it can be disentangled from the rest of the parameters. This theoretical study indicates that combining broad-band photometry from the UV to the mid-IR allows atmospheric parameters and interstellar extinction to be determined with fair accuracy. The use of UV passbands helps substantially to derive metallicities and surface gravities, as well as to break the degeneracy between effective temperature and reddening. The Gaia BP/RP data can disentangle all the parameters, provided the stellar SEDs are modeled reasonably well."
2016-05-26,1,"Massive stars reveal variations of the stellar initial mass function in the Milky Way stellar clusters We investigate whether the stellar initial mass function (IMF) is universal, or whether there are significant cluster-to-cluster variations of the IMF among young stellar clusters in the Milky Way. We propose a method to uncover the range of variation of the parameters that describe the IMF for the population of young clusters in the Milky Way. The method relies exclusively on the high mass content of the clusters, but is able to yield information on the distributions of parameters of the IMF over the entire stellar mass range. This is achieved by appropriately comparing the fractions of single and lonely massive O stars in a recent catalog of the Milky Way clusters with a large library of simulated clusters built with various distribution functions of the IMF parameters. The masses of synthetic clusters are randomly drawn using a power-law distributions function, while stellar masses in the clusters are randomly drawn using a tapered power-law function. The synthetic clusters are further corrected for the effects of binary population, stellar evolution, sample incompleteness, and estimates are made for the effects of ejected O stars. Our findings indicate that broad distributions of the IMF parameters are required in order to reproduce the fractions of single and lonely O stars in the Milky Way clusters and they do not lend support to the existence of a cluster mass-maximum stellar mass relation. We propose a probabilistic formulation of the IMF based on the distribution functions of its parameters."
2015-08-06,1,"A comparative study on the reliability of open cluster parameters Open clusters are known as excellent tracers of the structure and chemical evolution of the Galactic disk, however, the accuracy and reliability of open cluster parameters is poorly known. In recent years, several studies aimed to present homogeneous open cluster parameter compilations, which are based on some different approaches and photometric data. These catalogues are excellent sources to facilitate testing of the actual accuracy of open cluster parameters. We compare seven cluster parameter compilations statistically and with an external sample, which comprises the mean results of individual studies. Furthermore, we selected the objects IC 4651, NGC 2158, NGC 2383, NGC 2489, NGC 2627, NGC 6603, and Trumpler 14, with the main aim to highlight differences in the fitting solutions. We derived correction terms for each cluster parameter, using the external calibration sample. Most results by the compilations are reasonable scaled, but there are trends or constant offsets of different degree. We also identified one data set, which appears too erroneous to allow adjustments. After the correction, the mean intrinsic errors amount to about 0.2 dex for the age, 0.08 mag for the reddening, and 0.35 mag for the distance modulus. However, there is no study that characterises the cluster morphologies of all test cases in a correct and consistent manner. Furthermore, we found that the largest compilations probably include at least 20 percent of problematic objects, for which the parameters differ significantly. These could be among others doubtful or unlikely open clusters that do not facilitate an unambiguous fitting solution."
2016-04-01,1,"Low-metallicity Young Clusters in the Outer Galaxy. II. Sh 2-208 We obtained deep near-infrared images of Sh 2-208, one of the lowest-metallicity HII regions in the Galaxy, [O/H] = -0.8 dex. We detected a young cluster in the center of the HII region with a limiting magnitude of K = 18.0 mag (10sigma), which corresponds to a mass detection limit of ~0.2 M_sun. This enables the comparison of star-forming properties under low metallicity with those of the solar neighborhood. We identified 89 cluster members. From the fitting of the K-band luminosity function (KLF), the age and distance of the cluster are estimated to be ~0.5 Myr and ~4 kpc, respectively. The estimated young age is consistent with the detection of strong CO emission in the cluster region and the estimated large extinction of cluster members (Av ~ 4--25 mag). The observed KLF suggests that the underlying initial mass function (IMF) of the low-metallicity cluster is not significantly different from canonical IMFs in the solar neighborhood in terms of both high-mass slope and IMF peak (characteristic mass). Despite the very young age, the disk fraction of the cluster is estimated at only 27pm6 %, which is significantly lower than those in the solar metallicity. Those results are similar to Sh 2-207, which is another low-metallicity star-forming region close to Sh 2-208 with a separation of 12 pc,suggesting that their star-forming activities in low-metallicity environments are essentially identical to those in the solar neighborhood, except for the disk dispersal timescale. From large-scale mid-infrared images, we suggest that sequential star formation is taking place in Sh 2-207, Sh 2-208 and the surrounding region, triggered by an expanding bubble with a ~30 pc radius."
2015-11-10,1,"Star cluster formation with stellar feedback and large-scale inflow During star cluster formation, ongoing mass accretion is resisted by stellar feedback in the form of protostellar outflows from the low-mass stars and photo-ionization and radiation pressure feedback from the massive stars. We model the evolution of cluster-forming regions during a phase in which both accretion and feedback are present, and use these models to investigate how star cluster formation might terminate. Protostellar outflows are the strongest form of feedback in low-mass regions, but these cannot stop cluster formation if matter continues to flow in. In more massive clusters, radiation pressure and photo-ionization rapidly clear the cluster-forming gas when its column density is too small. We assess the rates of dynamical mass ejection and of evaporation, while accounting for the important effect of dust opacity on photo-ionization. Our models are consistent with the census of protostellar outflows in NGC 1333 and Serpens South, and with the dust temperatures observed in regions of massive star formation. Comparing observations of massive cluster-forming regions against our model parameter space, and against our expectations for accretion-driven evolution, we infer that massive-star feedback is a likely cause of gas disruption in regions with velocity dispersions less than a few kilometers per second, but that more massive and more turbulent regions are too strongly bound for stellar feedback to be disruptive."
2015-11-19,1,"GeMs/GSAOI observations of La Serena 94: an old and far open cluster inside the solar circle Physical properties were derived for the candidate open cluster La Serena 94, recently unveiled by the VVV collaboration. Thanks to the exquisite angular resolution provided by GeMS/GSAOI, we could characterize this system in detail, for the first time, with deep photometry in JHK$_{s}$ - bands. Decontaminated JHK$_{s}$ diagrams reach about 5 mag below the cluster turnoff in H. The locus of red clump giants in the colour - colour diagram, together with an extinction law, was used to obtain an average extinction of $A_V =14.18 \pm 0.71$. The same stars were considered as standard - candles to derive the cluster distance, $8.5 \pm 1.0$ kpc. Isochrones were matched to the cluster colour - magnitude diagrams to determine its age, $\log{t(yr)}=9.12\pm 0.06$, and metallicity, $Z=0.02\pm0.01$. A core radius of $r_{c}=0.51\pm 0.04$ pc was found by fitting King models to the radial density profile. By adding up the visible stellar mass to an extrapolated mass function, the cluster mass was estimated as $M=(2.65\pm0.57) \times 10^3$ M$_{\odot}$, consistent with an integrated magnitude of $M_{K}=-5.82\pm0.16$ and a tidal radius of $r_{t}=17.2\pm2.1$ pc. The overall characteristics of La Serena 94 confirm that it is an old open cluster located in the Crux spiral arm towards the fourth Galactic quadrant and distant $7.30\pm 0.49$ kpc from the Galactic centre. The cluster distorted structure, mass segregation and age indicate that it is a dynamically evolved stellar system."
2016-11-08,1,"Globular Cluster Abundances from High-Resolution, Integrated-Light Spectroscopy. II. Expanding the Metallicity Range for Old Clusters and Updated Analysis Techniques We present abundances of globular clusters in the Milky Way and Fornax from integrated light spectra. Our goal is to evaluate the consistency of the integrated light analysis relative to standard abundance analysis for individual stars in those same clusters. This sample includes an updated analysis of 7 clusters from our previous publications and results for 5 new clusters that expand the metallicity range over which our technique has been tested. We find that the [Fe/H] measured from integrated light spectra agrees to $\sim$0.1 dex for globular clusters with metallicities as high as [Fe/H]=$-0.3$, but the abundances measured for more metal rich clusters may be underestimated. In addition we systematically evaluate the accuracy of abundance ratios, [X/Fe], for Na I, Mg I, Al I, Si I, Ca I, Ti I, Ti II, Sc II, V I, Cr I, Mn I, Co I, Ni I, Cu I, Y II, Zr I, Ba II, La II, Nd II, and Eu II. The elements for which the integrated light analysis gives results that are most similar to analysis of individual stellar spectra are Fe I, Ca I, Si I, Ni I, and Ba II. The elements that show the greatest differences include Mg I and Zr I. Some elements show good agreement only over a limited range in metallicity. More stellar abundance data in these clusters would enable more complete evaluation of the integrated light results for other important elements."
2016-11-09,1,"APOGEE Chemical Abundances of Globular Cluster Giants in the Inner Galaxy We report chemical abundances obtained by SDSS-III/APOGEE for giant stars in five globular clusters located within 2.2 kpc of the Galactic centre. We detect the presence of multiple stellar populations in four of those clusters (NGC 6553, NGC 6528, Terzan 5, and Palomar 6) and find strong evidence for their presence in NGC 6522. All clusters present a significant spread in the abundances of N, C, Na, and Al, with the usual correlations and anti-correlations between various abundances seen in other globular clusters. Our results provide important quantitative constraints on theoretical models for self-enrichment of globular clusters, by testing their predictions for the dependence of yields of elements such as Na, N, C, and Al on metallicity. They also confirm that, under the assumption that field N-rich stars originate from globular cluster destruction, they can be used as tracers of their parental systems in the high- metallicity regime."
